3
B4 D5 BAR D5 ||| D5 ||| 0.153841242785
BAR E5 D#5 B4 ||| G#4 ||| 0.0769210059936
BAR E5 D#5 B4 ||| E5 ||| 0.0769210059936
BAR E5 D#5 B4 ||| C5 ||| 0.153841242785
BAR E5 D#5 B4 ||| <UNK> ||| 7.69202367913e-07
C5 G4 G4 BAR ||| G4 ||| 0.79992520718
C5 G4 G4 BAR ||| A4 ||| 0.199982801651
C5 G4 G4 BAR ||| <UNK> ||| 1.99980801843e-06
B4 C5 BAR C5 ||| G4 ||| 0.0136054657781
B4 C5 BAR C5 ||| F4 ||| 0.00680276690253
B4 C5 BAR C5 ||| C#5 ||| 0.0136054657781
B4 C5 BAR C5 ||| B4 ||| 0.714283449959
B4 C5 BAR C5 ||| A4 ||| 0.0748297556579
B4 C5 BAR C5 ||| B-4 ||| 0.0136054657781
B4 C5 BAR C5 ||| D5 ||| 0.0340135624047
B4 C5 BAR C5 ||| C5 ||| 0.129251346662
B4 C5 BAR C5 ||| <UNK> ||| 6.80269887554e-08
BAR R E5 ||| E5 ||| 0.999530225492
BAR R E5 ||| <UNK> ||| 9.99520230289e-06
B4 G#4 A4 BAR ||| B4 ||| 0.199982801651
B4 G#4 A4 BAR ||| G4 ||| 0.399963603494
B4 G#4 A4 BAR ||| A4 ||| 0.399963603494
B4 G#4 A4 BAR ||| <UNK> ||| 1.99980801843e-06
C#4 D4 D#4 ||| E4 ||| 0.999765056386
C#4 D4 D#4 ||| <UNK> ||| 4.99880028793e-06
A4 G4 BAR F#4 ||| G4 ||| 0.46152218995
A4 G4 BAR F#4 ||| F#4 ||| 0.153841242785
A4 G4 BAR F#4 ||| B4 ||| 0.0769210059936
A4 G4 BAR F#4 ||| G#4 ||| 0.0769210059936
A4 G4 BAR F#4 ||| E4 ||| 0.230761479576
A4 G4 BAR F#4 ||| <UNK> ||| 7.69202367913e-07
F4 G4 B-4 ||| A4 ||| 0.999530225492
F4 G4 B-4 ||| <UNK> ||| 9.99520230289e-06
BAR R D5 G5 BAR ||| G5 ||| 0.999530225492
BAR R D5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E4 BAR E4 ||| G4 ||| 0.0270269466774
E4 E4 BAR E4 ||| END ||| 0.0270269466774
E4 E4 BAR E4 ||| G#4 ||| 0.0270269466774
E4 E4 BAR E4 ||| R ||| 0.0810802994988
E4 E4 BAR E4 ||| A4 ||| 0.10810697591
E4 E4 BAR E4 ||| E4 ||| 0.324320387195
E4 E4 BAR E4 ||| F#4 ||| 0.13513365232
E4 E4 BAR E4 ||| D4 ||| 0.243240357963
E4 E4 BAR E4 ||| <UNK> ||| 2.70266764107e-07
E4 E4 BAR E4 ||| C4 ||| 0.0270269466774
G5 BAR F5 C5 ||| F5 ||| 0.999530225492
G5 BAR F5 C5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 E5 BAR ||| E5 ||| 0.999765056386
BAR E5 D5 E5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 A4 BAR B4 ||| B4 ||| 0.999530225492
BAR G4 A4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
E5 D5 F#5 BAR ||| E5 ||| 0.499885027593
E5 D5 F#5 BAR ||| D5 ||| 0.499885027593
E5 D5 F#5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B4 C#5 A4 BAR ||| C5 ||| 0.999530225492
BAR B4 C#5 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R D5 E5 ||| F5 ||| 0.999530225492
BAR R D5 E5 ||| <UNK> ||| 9.99520230289e-06
G4 F4 BAR D4 ||| E4 ||| 0.999530225492
G4 F4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 R BAR G4 ||| D4 ||| 0.999530225492
BAR B4 R BAR G4 ||| <UNK> ||| 9.99520230289e-06
C#4 A4 BAR A4 ||| B4 ||| 0.499885027593
C#4 A4 BAR A4 ||| G#4 ||| 0.499885027593
C#4 A4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
D4 E4 D4 ||| E4 ||| 0.285696123694
D4 E4 D4 ||| <UNK> ||| 1.4284734761e-06
D4 E4 D4 ||| C4 ||| 0.714238166526
C4 G4 F4 ||| E4 ||| 0.999530225492
C4 G4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 C5 BAR ||| B4 ||| 0.333283341332
BAR E5 D5 C5 BAR ||| E5 ||| 0.333283341332
BAR E5 D5 C5 BAR ||| C5 ||| 0.333283341332
BAR E5 D5 C5 BAR ||| <UNK> ||| 3.33280008532e-06
F#4 D4 D4 BAR ||| <UNK> ||| 2.499700036e-06
F#4 D4 D4 BAR ||| E4 ||| 0.2499725033
F#4 D4 D4 BAR ||| G4 ||| 0.499942506899
F#4 D4 D4 BAR ||| C4 ||| 0.2499725033
R G5 BAR F5 ||| E5 ||| 0.749912510499
R G5 BAR F5 ||| G5 ||| 0.2499725033
R G5 BAR F5 ||| <UNK> ||| 2.499700036e-06
D4 D4 E4 BAR ||| F4 ||| 0.199982801651
D4 D4 E4 BAR ||| E4 ||| 0.599944405337
D4 D4 E4 BAR ||| F#4 ||| 0.199982801651
D4 D4 E4 BAR ||| <UNK> ||| 1.99980801843e-06
B-4 A4 BAR R ||| D5 ||| 0.499885027593
B-4 A4 BAR R ||| A4 ||| 0.499885027593
B-4 A4 BAR R ||| <UNK> ||| 4.99880028793e-06
BAR G4 F4 BAR ||| G4 ||| 0.999530225492
BAR G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R C5 BAR ||| C5 ||| 0.999530225492
BAR R C5 BAR ||| <UNK> ||| 9.99520230289e-06
D4 C4 A4 BAR ||| G4 ||| 0.999530225492
D4 C4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 C5 D5 ||| G4 ||| 0.0512816765332
BAR C5 C5 D5 ||| B4 ||| 0.0769223865963
BAR C5 C5 D5 ||| E5 ||| 0.256407357038
BAR C5 C5 D5 ||| D5 ||| 0.102563096659
BAR C5 C5 D5 ||| C5 ||| 0.512814457668
BAR C5 C5 D5 ||| <UNK> ||| 2.56407100631e-07
G5 BAR G5 F#5 ||| E5 ||| 0.0624987500375
G5 BAR G5 F#5 ||| G5 ||| 0.374989375319
G5 BAR G5 F#5 ||| D5 ||| 0.499985625431
G5 BAR G5 F#5 ||| F#5 ||| 0.0624987500375
G5 BAR G5 F#5 ||| <UNK> ||| 6.24981250562e-07
A4 BAR G#4 BAR G4 ||| A4 ||| 0.999530225492
A4 BAR G#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 G4 C5 ||| B4 ||| 0.499942506899
BAR A4 G4 C5 ||| D5 ||| 0.2499725033
BAR A4 G4 C5 ||| C5 ||| 0.2499725033
BAR A4 G4 C5 ||| <UNK> ||| 2.499700036e-06
A4 B-4 BAR B-4 ||| A4 ||| 0.999882514098
A4 B-4 BAR B-4 ||| <UNK> ||| 2.499700036e-06
G5 F5 E5 ||| <UNK> ||| 4.166583335e-07
G5 F5 E5 ||| G5 ||| 0.0416662500083
G5 F5 E5 ||| F5 ||| 0.208329583408
G5 F5 E5 ||| A5 ||| 0.0416662500083
G5 F5 E5 ||| E5 ||| 0.249995416758
G5 F5 E5 ||| D5 ||| 0.374992916808
G5 F5 E5 ||| F#5 ||| 0.0833320833583
E4 A4 F4 ||| E4 ||| 0.999530225492
E4 A4 F4 ||| <UNK> ||| 9.99520230289e-06
E4 D4 B4 BAR ||| G#4 ||| 0.999530225492
E4 D4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
F5 D5 B4 BAR ||| E5 ||| 0.999765056386
F5 D5 B4 BAR ||| <UNK> ||| 4.99880028793e-06
D5 BAR E5 C5 BAR ||| D5 ||| 0.666563349864
D5 BAR E5 C5 BAR ||| C5 ||| 0.333283341332
D5 BAR E5 C5 BAR ||| <UNK> ||| 3.33280008532e-06
E5 C5 BAR C5 ||| B4 ||| 0.399963603494
E5 C5 BAR C5 ||| R ||| 0.399963603494
E5 C5 BAR C5 ||| C5 ||| 0.199982801651
E5 C5 BAR C5 ||| <UNK> ||| 1.99980801843e-06
BAR E4 R G#4 BAR ||| A4 ||| 0.999765056386
BAR E4 R G#4 BAR ||| <UNK> ||| 4.99880028793e-06
C#5 BAR D5 A4 ||| A4 ||| 0.999530225492
C#5 BAR D5 A4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR D5 D5 ||| C5 ||| 0.999530225492
A4 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR D5 D5 BAR D5 BAR ||| R ||| 0.999530225492
BAR D5 D5 BAR D5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR C5 C4 ||| G4 ||| 0.999530225492
G4 BAR C5 C4 ||| <UNK> ||| 9.99520230289e-06
BAR R G#4 A4 ||| B4 ||| 0.333283341332
BAR R G#4 A4 ||| G4 ||| 0.666563349864
BAR R G#4 A4 ||| <UNK> ||| 3.33280008532e-06
G4 G4 E5 BAR ||| E5 ||| 0.999765056386
G4 G4 E5 BAR ||| <UNK> ||| 4.99880028793e-06
A4 BAR A4 BAR A4 ||| C#5 ||| 0.999530225492
A4 BAR A4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F4 BAR G4 G4 BAR ||| A4 ||| 0.999530225492
F4 BAR G4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
D5 BAR D5 F#5 ||| G5 ||| 0.999765056386
D5 BAR D5 F#5 ||| <UNK> ||| 4.99880028793e-06
BAR G4 A4 BAR G4 ||| B4 ||| 0.2499725033
BAR G4 A4 BAR G4 ||| G4 ||| 0.749912510499
BAR G4 A4 BAR G4 ||| <UNK> ||| 2.499700036e-06
A4 D5 C#5 ||| D5 ||| 0.999530225492
A4 D5 C#5 ||| <UNK> ||| 9.99520230289e-06
F4 C5 BAR C5 ||| B4 ||| 0.599944405337
F4 C5 BAR C5 ||| F5 ||| 0.199982801651
F4 C5 BAR C5 ||| C5 ||| 0.199982801651
F4 C5 BAR C5 ||| <UNK> ||| 1.99980801843e-06
BAR E4 F#4 BAR ||| G4 ||| 0.999530225492
BAR E4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 A3 G3 ||| G3 ||| 0.999530225492
C4 A3 G3 ||| <UNK> ||| 9.99520230289e-06
F5 E5 BAR F5 ||| E5 ||| 0.999765056386
F5 E5 BAR F5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 C5 D5 BAR ||| D5 ||| 0.499942506899
BAR B4 C5 D5 BAR ||| G#4 ||| 0.2499725033
BAR B4 C5 D5 BAR ||| C5 ||| 0.2499725033
BAR B4 C5 D5 BAR ||| <UNK> ||| 2.499700036e-06
B4 C#5 C#5 ||| END ||| 0.999530225492
B4 C#5 C#5 ||| <UNK> ||| 9.99520230289e-06
G5 D5 BAR G5 ||| G5 ||| 0.999765056386
G5 D5 BAR G5 ||| <UNK> ||| 4.99880028793e-06
BAR E5 F5 E5 ||| E5 ||| 0.19999426685
BAR E5 F5 E5 ||| D5 ||| 0.733310534063
BAR E5 F5 E5 ||| F5 ||| 0.0666652000469
BAR E5 F5 E5 ||| <UNK> ||| 6.66645334016e-07
D#5 E5 BAR F#5 ||| B4 ||| 0.999765056386
D#5 E5 BAR F#5 ||| <UNK> ||| 4.99880028793e-06
B-3 A3 A3 BAR ||| A3 ||| 0.999530225492
B-3 A3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 BAR G4 C5 ||| B4 ||| 0.999530225492
F#4 BAR G4 C5 ||| <UNK> ||| 9.99520230289e-06
B4 G#4 E4 BAR ||| A4 ||| 0.999530225492
B4 G#4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B-4 A4 BAR ||| G4 ||| 0.299986600643
C5 B-4 A4 BAR ||| R ||| 0.0999962001824
C5 B-4 A4 BAR ||| A4 ||| 0.299986600643
C5 B-4 A4 BAR ||| E5 ||| 0.0999962001824
C5 B-4 A4 BAR ||| D5 ||| 0.0999962001824
C5 B-4 A4 BAR ||| C5 ||| 0.0999962001824
C5 B-4 A4 BAR ||| <UNK> ||| 9.99952002304e-07
BAR A4 E4 F#4 ||| G#4 ||| 0.999530225492
BAR A4 E4 F#4 ||| <UNK> ||| 9.99520230289e-06
C5 C5 BAR C5 ||| <UNK> ||| 1.29869320295e-07
C5 C5 BAR C5 ||| F5 ||| 0.0259739939283
C5 C5 BAR C5 ||| B4 ||| 0.50649047902
C5 C5 BAR C5 ||| R ||| 0.0649347900169
C5 C5 BAR C5 ||| A4 ||| 0.0519478579874
C5 C5 BAR C5 ||| D5 ||| 0.129869450164
C5 C5 BAR C5 ||| C5 ||| 0.207791042342
C5 C5 BAR C5 ||| G#4 ||| 0.0129870618988
F5 F5 E5 ||| E5 ||| 0.357131326926
F5 F5 E5 ||| D5 ||| 0.428557449459
F5 F5 E5 ||| F5 ||| 0.0714268367942
F5 F5 E5 ||| C5 ||| 0.142852959327
F5 F5 E5 ||| <UNK> ||| 7.14261225329e-07
E5 A4 BAR A4 ||| B4 ||| 0.499885027593
E5 A4 BAR A4 ||| E5 ||| 0.499885027593
E5 A4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
BAR G#4 G#4 BAR A4 ||| B4 ||| 0.545431653891
BAR G#4 G#4 BAR A4 ||| E4 ||| 0.0909060331913
BAR G#4 G#4 BAR A4 ||| G4 ||| 0.0909060331913
BAR G#4 G#4 BAR A4 ||| A4 ||| 0.272716281471
BAR G#4 G#4 BAR A4 ||| <UNK> ||| 9.090512414e-07
C#4 BAR D4 G3 ||| A3 ||| 0.999530225492
C#4 BAR D4 G3 ||| <UNK> ||| 9.99520230289e-06
BAR R B4 BAR B4 ||| B4 ||| 0.999530225492
BAR R B4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
BAR F5 A5 G5 ||| F5 ||| 0.999843358396
BAR F5 A5 G5 ||| <UNK> ||| 3.33280008532e-06
B4 BAR A4 B4 BAR ||| B-4 ||| 0.999530225492
B4 BAR A4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
B-4 A4 B4 BAR ||| C#5 ||| 0.333283341332
B-4 A4 B4 BAR ||| C5 ||| 0.666563349864
B-4 A4 B4 BAR ||| <UNK> ||| 3.33280008532e-06
D4 C#4 E4 BAR ||| D4 ||| 0.499942506899
D4 C#4 E4 BAR ||| F4 ||| 0.499942506899
D4 C#4 E4 BAR ||| <UNK> ||| 2.499700036e-06
B4 G4 G4 ||| END ||| 0.2499725033
B4 G4 G4 ||| F4 ||| 0.2499725033
B4 G4 G4 ||| A4 ||| 0.499942506899
B4 G4 G4 ||| <UNK> ||| 2.499700036e-06
B4 BAR G4 BAR E4 ||| D4 ||| 0.499885027593
B4 BAR G4 BAR E4 ||| G#4 ||| 0.499885027593
B4 BAR G4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
BAR B4 B4 C5 ||| B4 ||| 0.285696123694
BAR B4 B4 C5 ||| D5 ||| 0.571390818915
BAR B4 B4 C5 ||| A4 ||| 0.142848776084
BAR B4 B4 C5 ||| <UNK> ||| 1.4284734761e-06
B-4 G4 A4 BAR ||| A4 ||| 0.499885027593
B-4 G4 A4 BAR ||| C5 ||| 0.499885027593
B-4 G4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
F#4 F#4 D#4 ||| E4 ||| 0.999530225492
F#4 F#4 D#4 ||| <UNK> ||| 9.99520230289e-06
F#4 D4 E4 ||| F#4 ||| 0.333283341332
F#4 D4 E4 ||| D4 ||| 0.333283341332
F#4 D4 E4 ||| F4 ||| 0.333283341332
F#4 D4 E4 ||| <UNK> ||| 3.33280008532e-06
D4 E4 BAR A3 ||| D4 ||| 0.999530225492
D4 E4 BAR A3 ||| <UNK> ||| 9.99520230289e-06
F5 E5 BAR A5 ||| A5 ||| 0.999530225492
F5 E5 BAR A5 ||| <UNK> ||| 9.99520230289e-06
A5 G5 A5 ||| F#5 ||| 0.999765056386
A5 G5 A5 ||| <UNK> ||| 4.99880028793e-06
D4 BAR G#3 G#4 BAR ||| G#4 ||| 0.999530225492
D4 BAR G#3 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
E5 E5 D#5 ||| E5 ||| 0.999882514098
E5 E5 D#5 ||| <UNK> ||| 2.499700036e-06
BAR F4 F4 G4 ||| E4 ||| 0.166655000933
BAR F4 F4 G4 ||| F4 ||| 0.166655000933
BAR F4 F4 G4 ||| A4 ||| 0.666615004133
BAR F4 F4 G4 ||| <UNK> ||| 1.666533344e-06
BAR G4 A4 G4 ||| G4 ||| 0.370364156489
BAR G4 A4 G4 ||| F4 ||| 0.296291399264
BAR G4 A4 G4 ||| A4 ||| 0.148145884814
BAR G4 A4 G4 ||| F#4 ||| 0.111109506201
BAR G4 A4 G4 ||| C5 ||| 0.0740731275888
BAR G4 A4 G4 ||| <UNK> ||| 3.70363786125e-07
BAR G4 B4 B4 BAR ||| C5 ||| 0.999530225492
BAR G4 B4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 R G4 BAR ||| G4 ||| 0.999765056386
E4 R G4 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR B4 C5 BAR ||| B4 ||| 0.0769210059936
C5 BAR B4 C5 BAR ||| <UNK> ||| 7.69202367913e-07
C5 BAR B4 C5 BAR ||| G4 ||| 0.153841242785
C5 BAR B4 C5 BAR ||| C5 ||| 0.692282900324
C5 BAR B4 C5 BAR ||| D5 ||| 0.0769210059936
BAR G#4 BAR A4 A4 ||| G4 ||| 0.999530225492
BAR G#4 BAR A4 A4 ||| <UNK> ||| 9.99520230289e-06
C#5 D#5 B4 BAR ||| E5 ||| 0.999530225492
C#5 D#5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 A4 B4 ||| G4 ||| 0.0454540082762
BAR A4 A4 B4 ||| B4 ||| 0.0454540082762
BAR A4 A4 B4 ||| A4 ||| 0.409082438201
BAR A4 A4 B4 ||| E4 ||| 0.0454540082762
BAR A4 A4 B4 ||| <UNK> ||| 4.54535537406e-07
BAR A4 A4 B4 ||| C5 ||| 0.409082438201
BAR A4 A4 B4 ||| G#4 ||| 0.0454540082762
BAR D5 G4 A4 ||| B4 ||| 0.999843358396
BAR D5 G4 A4 ||| <UNK> ||| 3.33280008532e-06
G5 D5 D5 BAR ||| D5 ||| 0.999530225492
G5 D5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 G#4 R ||| A4 ||| 0.999530225492
BAR A4 G#4 R ||| <UNK> ||| 9.99520230289e-06
E4 C5 C5 ||| B4 ||| 0.999530225492
E4 C5 C5 ||| <UNK> ||| 9.99520230289e-06
E4 A3 F#4 ||| G4 ||| 0.999530225492
E4 A3 F#4 ||| <UNK> ||| 9.99520230289e-06
BAR A5 G5 BAR G5 ||| A5 ||| 0.499885027593
BAR A5 G5 BAR G5 ||| F#5 ||| 0.499885027593
BAR A5 G5 BAR G5 ||| <UNK> ||| 4.99880028793e-06
F5 BAR F5 F5 ||| E5 ||| 0.999530225492
F5 BAR F5 F5 ||| <UNK> ||| 9.99520230289e-06
B4 F#4 F#4 ||| G#4 ||| 0.999530225492
B4 F#4 F#4 ||| <UNK> ||| 9.99520230289e-06
A4 G4 F#4 ||| G4 ||| 0.263151773008
A4 G4 F#4 ||| F#4 ||| 0.0526307756436
A4 G4 F#4 ||| G#4 ||| 0.105261024985
A4 G4 F#4 ||| E4 ||| 0.421042521031
A4 G4 F#4 ||| D4 ||| 0.0526307756436
A4 G4 F#4 ||| D5 ||| 0.105261024985
A4 G4 F#4 ||| <UNK> ||| 5.26302493411e-07
C5 R BAR C5 ||| F5 ||| 0.999530225492
C5 R BAR C5 ||| <UNK> ||| 9.99520230289e-06
D4 E5 D5 BAR ||| C5 ||| 0.999530225492
D4 E5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
C4 C4 BAR B3 ||| C#4 ||| 0.999530225492
C4 C4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
G4 BAR G4 A4 ||| B4 ||| 0.471694029941
G4 BAR G4 A4 ||| G4 ||| 0.377355261688
G4 BAR G4 A4 ||| A4 ||| 0.0754712032797
G4 BAR G4 A4 ||| B-4 ||| 0.0754712032797
G4 BAR G4 A4 ||| <UNK> ||| 1.88677536505e-07
BAR C#4 R F4 ||| E4 ||| 0.999530225492
BAR C#4 R F4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 R BAR R ||| END ||| 0.999530225492
BAR G4 R BAR R ||| <UNK> ||| 9.99520230289e-06
D5 BAR D5 C5 ||| B4 ||| 0.523073214229
D5 BAR D5 C5 ||| R ||| 0.015384655621
D5 BAR D5 C5 ||| B-4 ||| 0.015384655621
D5 BAR D5 C5 ||| D5 ||| 0.138460669829
D5 BAR D5 C5 ||| C5 ||| 0.307690189365
D5 BAR D5 C5 ||| <UNK> ||| 1.5384501776e-07
D4 G4 A4 ||| B4 ||| 0.499885027593
D4 G4 A4 ||| B-4 ||| 0.499885027593
D4 G4 A4 ||| <UNK> ||| 4.99880028793e-06
C5 BAR B4 D5 ||| D5 ||| 0.333283341332
C5 BAR B4 D5 ||| C5 ||| 0.666563349864
C5 BAR B4 D5 ||| <UNK> ||| 3.33280008532e-06
BAR C5 D5 BAR D5 BAR ||| D5 ||| 0.999530225492
BAR C5 D5 BAR D5 BAR ||| <UNK> ||| 9.99520230289e-06
F5 D5 BAR C5 ||| A5 ||| 0.999765056386
F5 D5 BAR C5 ||| <UNK> ||| 4.99880028793e-06
BAR D5 B4 D5 BAR ||| C5 ||| 0.999530225492
BAR D5 B4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
D5 B4 BAR E5 ||| C#5 ||| 0.666563349864
D5 B4 BAR E5 ||| B4 ||| 0.333283341332
D5 B4 BAR E5 ||| <UNK> ||| 3.33280008532e-06
E5 BAR E5 A5 ||| G5 ||| 0.666563349864
E5 BAR E5 A5 ||| A5 ||| 0.333283341332
E5 BAR E5 A5 ||| <UNK> ||| 3.33280008532e-06
BAR G4 C4 G4 ||| G4 ||| 0.999530225492
BAR G4 C4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR F4 E4 G4 BAR ||| G4 ||| 0.999530225492
BAR F4 E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR G3 R ||| G3 ||| 0.999530225492
B3 BAR G3 R ||| <UNK> ||| 9.99520230289e-06
E4 E4 F4 BAR ||| E4 ||| 0.222211482054
E4 E4 F4 BAR ||| G4 ||| 0.666632224059
E4 E4 F4 BAR ||| F#4 ||| 0.111106296553
E4 E4 F4 BAR ||| <UNK> ||| 1.11105185501e-06
A4 A3 B3 ||| E4 ||| 0.999530225492
A4 A3 B3 ||| <UNK> ||| 9.99520230289e-06
BAR B5 E5 E5 ||| E5 ||| 0.999530225492
BAR B5 E5 E5 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR D4 E4 ||| F4 ||| 0.999530225492
BAR A3 BAR D4 E4 ||| <UNK> ||| 9.99520230289e-06
F5 E5 BAR R ||| E5 ||| 0.499885027593
F5 E5 BAR R ||| G5 ||| 0.499885027593
F5 E5 BAR R ||| <UNK> ||| 4.99880028793e-06
R BAR R C5 ||| D5 ||| 0.999530225492
R BAR R C5 ||| <UNK> ||| 9.99520230289e-06
F5 E5 C5 ||| D5 ||| 0.999765056386
F5 E5 C5 ||| <UNK> ||| 4.99880028793e-06
BAR C4 BAR C4 D4 ||| E4 ||| 0.999530225492
BAR C4 BAR C4 D4 ||| <UNK> ||| 9.99520230289e-06
BAR F5 E5 BAR C5 BAR ||| D5 ||| 0.999530225492
BAR F5 E5 BAR C5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 A4 BAR G4 ||| G4 ||| 0.333320833833
A4 A4 BAR G4 ||| F#4 ||| 0.2499908337
A4 A4 BAR G4 ||| B4 ||| 0.0833308334333
A4 A4 BAR G4 ||| D5 ||| 0.0833308334333
A4 A4 BAR G4 ||| C5 ||| 0.2499908337
A4 A4 BAR G4 ||| <UNK> ||| 8.33300001333e-07
B5 A5 BAR A5 ||| G#5 ||| 0.999530225492
B5 A5 BAR A5 ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 A4 BAR ||| A4 ||| 0.999530225492
G4 BAR F4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 E4 F#4 ||| G4 ||| 0.31999425611
F#4 E4 F#4 ||| F#4 ||| 0.0799988640218
F#4 E4 F#4 ||| A4 ||| 0.119998096037
F#4 E4 F#4 ||| B3 ||| 0.0399996320071
F#4 E4 F#4 ||| E4 ||| 0.119998096037
F#4 E4 F#4 ||| D4 ||| 0.279995024096
F#4 E4 F#4 ||| <UNK> ||| 3.99992320147e-07
F#4 E4 F#4 ||| G#4 ||| 0.0399996320071
BAR D5 D5 C5 BAR ||| D5 ||| 0.333283341332
BAR D5 D5 C5 BAR ||| B-4 ||| 0.333283341332
BAR D5 D5 C5 BAR ||| C5 ||| 0.333283341332
BAR D5 D5 C5 BAR ||| <UNK> ||| 3.33280008532e-06
G5 G5 C6 ||| B5 ||| 0.999530225492
G5 G5 C6 ||| <UNK> ||| 9.99520230289e-06
BAR G4 BAR C5 D5 ||| E5 ||| 0.499942506899
BAR G4 BAR C5 D5 ||| D5 ||| 0.2499725033
BAR G4 BAR C5 D5 ||| C5 ||| 0.2499725033
BAR G4 BAR C5 D5 ||| <UNK> ||| 2.499700036e-06
A5 BAR D5 R ||| E5 ||| 0.999765056386
A5 BAR D5 R ||| <UNK> ||| 4.99880028793e-06
F5 BAR F5 B4 ||| E5 ||| 0.999530225492
F5 BAR F5 B4 ||| <UNK> ||| 9.99520230289e-06
C5 E5 BAR F5 ||| E5 ||| 0.79992520718
C5 E5 BAR F5 ||| D5 ||| 0.199982801651
C5 E5 BAR F5 ||| <UNK> ||| 1.99980801843e-06
E4 G#4 A4 ||| B4 ||| 0.999765056386
E4 G#4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR E5 R D5 BAR ||| A5 ||| 0.999530225492
BAR E5 R D5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR B4 E4 BAR ||| A4 ||| 0.999530225492
A4 BAR B4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
G5 E5 D5 ||| C5 ||| 0.999530225492
G5 E5 D5 ||| <UNK> ||| 9.99520230289e-06
E5 BAR C5 D5 ||| E5 ||| 0.624963752175
E5 BAR C5 D5 ||| <UNK> ||| 1.2499250045e-06
E5 BAR C5 D5 ||| G4 ||| 0.124993750375
E5 BAR C5 D5 ||| D5 ||| 0.249986250825
A5 E5 E5 BAR ||| E-5 ||| 0.999530225492
A5 E5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
C4 A4 BAR G4 ||| F4 ||| 0.999765056386
C4 A4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
D4 C#4 BAR D4 ||| E4 ||| 0.499942506899
D4 C#4 BAR D4 ||| A3 ||| 0.2499725033
D4 C#4 BAR D4 ||| G3 ||| 0.2499725033
D4 C#4 BAR D4 ||| <UNK> ||| 2.499700036e-06
D5 BAR G4 E5 ||| A4 ||| 0.999530225492
D5 BAR G4 E5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR C5 BAR R BAR ||| R ||| 0.999530225492
C5 BAR C5 BAR R BAR ||| <UNK> ||| 9.99520230289e-06
G5 G5 F5 BAR ||| E5 ||| 0.333283341332
G5 G5 F5 BAR ||| F5 ||| 0.666563349864
G5 G5 F5 BAR ||| <UNK> ||| 3.33280008532e-06
B4 E4 BAR E4 ||| <UNK> ||| 1.99980801843e-06
B4 E4 BAR E4 ||| E4 ||| 0.199982801651
B4 E4 BAR E4 ||| D4 ||| 0.399963603494
B4 E4 BAR E4 ||| G4 ||| 0.199982801651
B4 E4 BAR E4 ||| R ||| 0.199982801651
