3
A4 BAR G4 E4 BAR ||| G4 ||| 0.999765056386
A4 A4 BAR G4 ||| F4 ||| 0.79992520718
A4 A4 BAR G4 ||| C5 ||| 0.199982801651
A4 A4 BAR G4 ||| <UNK> ||| 1.99980801843e-06
A5 BAR C6 C6 ||| B5 ||| 0.999843358396
A5 BAR C6 C6 ||| <UNK> ||| 3.33280008532e-06
BAR C5 D5 D5 BAR ||| E5 ||| 0.333283341332
BAR C5 D5 D5 BAR ||| C5 ||| 0.666563349864
BAR C5 D5 D5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR B5 R D6 BAR ||| C6 ||| 0.999765056386
BAR B5 R D6 BAR ||| <UNK> ||| 4.99880028793e-06
F5 BAR G5 E5 BAR ||| F5 ||| 0.999530225492
F5 BAR G5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 C#5 ||| E5 ||| 0.999530225492
BAR C5 B4 C#5 ||| <UNK> ||| 9.99520230289e-06
D5 C5 B4 BAR ||| B4 ||| 0.146339994068
D5 C5 B4 BAR ||| R ||| 0.0487801606225
D5 C5 B4 BAR ||| A4 ||| 0.585359244575
D5 C5 B4 BAR ||| E5 ||| 0.024390202261
D5 C5 B4 BAR ||| C5 ||| 0.195119910791
D5 C5 B4 BAR ||| <UNK> ||| 2.43899583615e-07
D5 BAR E5 F5 BAR ||| E5 ||| 0.999530225492
D5 BAR E5 F5 BAR ||| <UNK> ||| 9.99520230289e-06
E5 BAR C5 C5 ||| D5 ||| 0.499885027593
E5 BAR C5 C5 ||| F5 ||| 0.499885027593
E5 BAR C5 C5 ||| <UNK> ||| 4.99880028793e-06
BAR F5 E5 BAR C6 ||| A5 ||| 0.999530225492
BAR F5 E5 BAR C6 ||| <UNK> ||| 9.99520230289e-06
BAR G4 C5 B4 ||| A4 ||| 0.999530225492
BAR G4 C5 B4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 D5 BAR C5 ||| B4 ||| 0.999530225492
BAR C5 D5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
C5 B4 A4 BAR ||| <UNK> ||| 2.70266764107e-07
C5 B4 A4 BAR ||| G4 ||| 0.270267034374
C5 B4 A4 BAR ||| B4 ||| 0.243240357963
C5 B4 A4 BAR ||| G#4 ||| 0.189187005142
C5 B4 A4 BAR ||| D5 ||| 0.0270269466774
C5 B4 A4 BAR ||| C5 ||| 0.0270269466774
C5 B4 A4 BAR ||| A4 ||| 0.243240357963
C6 B5 BAR A5 ||| END ||| 0.129030582752
C6 B5 BAR A5 ||| B5 ||| 0.645151623459
C6 B5 BAR A5 ||| R ||| 0.064515452664
C6 B5 BAR A5 ||| A5 ||| 0.064515452664
C6 B5 BAR A5 ||| G#5 ||| 0.0967730177081
C6 B5 BAR A5 ||| <UNK> ||| 3.22575650442e-07
E5 F5 BAR D5 BAR ||| E5 ||| 0.999530225492
E5 F5 BAR D5 BAR ||| <UNK> ||| 9.99520230289e-06
A4 G#4 E4 BAR ||| E5 ||| 0.499942506899
A4 G#4 E4 BAR ||| A4 ||| 0.499942506899
A4 G#4 E4 BAR ||| <UNK> ||| 2.499700036e-06
F5 BAR E5 BAR E5 ||| E5 ||| 0.999530225492
F5 BAR E5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 D5 BAR D5 ||| D5 ||| 0.999530225492
BAR A4 D5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
BAR R C5 D5 ||| G4 ||| 0.999530225492
BAR R C5 D5 ||| <UNK> ||| 9.99520230289e-06
D5 BAR E5 F#5 ||| G5 ||| 0.857085514136
D5 BAR E5 F#5 ||| G#5 ||| 0.142848776084
D5 BAR E5 F#5 ||| <UNK> ||| 1.4284734761e-06
G#4 BAR G#4 G#4 ||| A4 ||| 0.999843358396
G#4 BAR G#4 G#4 ||| <UNK> ||| 3.33280008532e-06
F5 BAR G5 C5 BAR ||| F5 ||| 0.999530225492
F5 BAR G5 C5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 C#4 D4 ||| E4 ||| 0.999530225492
BAR D4 C#4 D4 ||| <UNK> ||| 9.99520230289e-06
BAR F5 E5 E6 BAR ||| D6 ||| 0.999765056386
BAR F5 E5 E6 BAR ||| <UNK> ||| 4.99880028793e-06
A5 BAR E6 D6 ||| C6 ||| 0.999765056386
A5 BAR E6 D6 ||| <UNK> ||| 4.99880028793e-06
E5 F5 B4 BAR ||| E5 ||| 0.999530225492
E5 F5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R G5 G5 ||| F5 ||| 0.999882514098
BAR R G5 G5 ||| <UNK> ||| 2.499700036e-06
F5 BAR G5 F5 ||| E5 ||| 0.999921672933
F5 BAR G5 F5 ||| <UNK> ||| 1.666533344e-06
B5 C6 A5 ||| A5 ||| 0.999530225492
B5 C6 A5 ||| <UNK> ||| 9.99520230289e-06
F#5 G5 F5 ||| E5 ||| 0.999765056386
F#5 G5 F5 ||| <UNK> ||| 4.99880028793e-06
F#5 E5 BAR R ||| F#5 ||| 0.999530225492
F#5 E5 BAR R ||| <UNK> ||| 9.99520230289e-06
G5 F5 E5 ||| E5 ||| 0.0588224567777
G5 F5 E5 ||| D5 ||| 0.470575536691
G5 F5 E5 ||| A5 ||| 0.117644325337
G5 F5 E5 ||| F5 ||| 0.352931799573
G5 F5 E5 ||| <UNK> ||| 5.8821868559e-07
E5 F5 E5 BAR ||| E5 ||| 0.111108703768
E5 F5 E5 BAR ||| D5 ||| 0.888865741358
E5 F5 E5 BAR ||| <UNK> ||| 5.55540741136e-07
BAR G5 E5 A5 ||| B5 ||| 0.999530225492
BAR G5 E5 A5 ||| <UNK> ||| 9.99520230289e-06
E4 D4 D4 ||| E4 ||| 0.999530225492
E4 D4 D4 ||| <UNK> ||| 9.99520230289e-06
C5 B4 F#5 BAR ||| G5 ||| 0.999530225492
C5 B4 F#5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 C5 F5 ||| E5 ||| 0.999530225492
BAR E5 C5 F5 ||| <UNK> ||| 9.99520230289e-06
BAR G5 F5 E5 ||| F5 ||| 0.277770926109
BAR G5 F5 E5 ||| A5 ||| 0.111108703768
BAR G5 F5 E5 ||| A4 ||| 0.0555546296543
BAR G5 F5 E5 ||| E5 ||| 0.222216851995
BAR G5 F5 E5 ||| D5 ||| 0.277770926109
BAR G5 F5 E5 ||| C6 ||| 0.0555546296543
BAR G5 F5 E5 ||| <UNK> ||| 5.55540741136e-07
BAR D5 E5 BAR C6 ||| C6 ||| 0.999530225492
BAR D5 E5 BAR C6 ||| <UNK> ||| 9.99520230289e-06
A4 B4 G4 BAR ||| G4 ||| 0.499885027593
A4 B4 G4 BAR ||| A4 ||| 0.499885027593
A4 B4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
C6 B5 C6 BAR ||| D6 ||| 0.999530225492
C6 B5 C6 BAR ||| <UNK> ||| 9.99520230289e-06
E5 BAR G5 G#5 ||| A5 ||| 0.999530225492
E5 BAR G5 G#5 ||| <UNK> ||| 9.99520230289e-06
BAR E5 F#5 BAR ||| G5 ||| 0.999530225492
BAR E5 F#5 BAR ||| <UNK> ||| 9.99520230289e-06
E5 BAR C6 C6 ||| B5 ||| 0.999530225492
E5 BAR C6 C6 ||| <UNK> ||| 9.99520230289e-06
E5 A5 A5 BAR ||| B5 ||| 0.499942506899
E5 A5 A5 BAR ||| D5 ||| 0.2499725033
E5 A5 A5 BAR ||| G#5 ||| 0.2499725033
E5 A5 A5 BAR ||| <UNK> ||| 2.499700036e-06
C5 F5 F5 BAR ||| E5 ||| 0.499885027593
C5 F5 F5 BAR ||| D5 ||| 0.499885027593
C5 F5 F5 BAR ||| <UNK> ||| 4.99880028793e-06
B4 BAR A4 G#4 BAR ||| A4 ||| 0.999921672933
B4 BAR A4 G#4 BAR ||| <UNK> ||| 1.666533344e-06
F#5 F#5 BAR E5 ||| E5 ||| 0.999921672933
F#5 F#5 BAR E5 ||| <UNK> ||| 1.666533344e-06
E5 F5 E5 ||| D5 ||| 0.7499708345
E5 F5 E5 ||| C5 ||| 0.2499908337
E5 F5 E5 ||| <UNK> ||| 8.33300001333e-07
G#5 E6 A5 ||| F#5 ||| 0.999530225492
G#5 E6 A5 ||| <UNK> ||| 9.99520230289e-06
G4 F#4 BAR G4 ||| G4 ||| 0.999530225492
G4 F#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
E5 BAR A5 G#5 ||| A5 ||| 0.999906009023
E5 BAR A5 G#5 ||| <UNK> ||| 1.99980801843e-06
BAR D6 E6 A5 ||| E6 ||| 0.999530225492
BAR D6 E6 A5 ||| <UNK> ||| 9.99520230289e-06
G#4 E4 BAR A4 ||| B4 ||| 0.999765056386
G#4 E4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
C5 BAR G5 E5 ||| D5 ||| 0.999530225492
C5 BAR G5 E5 ||| <UNK> ||| 9.99520230289e-06
B4 C#5 E5 ||| A5 ||| 0.999530225492
B4 C#5 E5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR G5 G5 ||| A5 ||| 0.999530225492
C5 BAR G5 G5 ||| <UNK> ||| 9.99520230289e-06
A4 E5 BAR G5 ||| G5 ||| 0.999530225492
A4 E5 BAR G5 ||| <UNK> ||| 9.99520230289e-06
D6 E6 BAR A5 ||| B5 ||| 0.999530225492
D6 E6 BAR A5 ||| <UNK> ||| 9.99520230289e-06
G5 BAR A5 E5 ||| G5 ||| 0.999530225492
G5 BAR A5 E5 ||| <UNK> ||| 9.99520230289e-06
B5 A5 G#5 ||| E5 ||| 0.499942506899
B5 A5 G#5 ||| E6 ||| 0.2499725033
B5 A5 G#5 ||| A5 ||| 0.2499725033
B5 A5 G#5 ||| <UNK> ||| 2.499700036e-06
G#5 A5 B5 ||| E5 ||| 0.2499725033
G#5 A5 B5 ||| A5 ||| 0.499942506899
G#5 A5 B5 ||| C6 ||| 0.2499725033
G#5 A5 B5 ||| <UNK> ||| 2.499700036e-06
BAR B4 A4 G4 BAR ||| G5 ||| 0.333283341332
BAR B4 A4 G4 BAR ||| G4 ||| 0.333283341332
BAR B4 A4 G4 BAR ||| C5 ||| 0.333283341332
BAR B4 A4 G4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR E5 BAR A4 ||| B4 ||| 0.999843358396
BAR E5 BAR A4 ||| <UNK> ||| 3.33280008532e-06
BAR E5 BAR C5 G5 ||| E5 ||| 0.999530225492
BAR E5 BAR C5 G5 ||| <UNK> ||| 9.99520230289e-06
BAR D5 BAR C5 C5 BAR ||| C5 ||| 0.999530225492
BAR D5 BAR C5 C5 BAR ||| <UNK> ||| 9.99520230289e-06
B4 E5 E5 BAR ||| D5 ||| 0.999530225492
B4 E5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 BAR G5 ||| E5 ||| 0.999530225492
BAR E5 BAR G5 ||| <UNK> ||| 9.99520230289e-06
E5 BAR D5 F5 ||| F5 ||| 0.999530225492
E5 BAR D5 F5 ||| <UNK> ||| 9.99520230289e-06
G4 F#4 BAR E4 ||| R ||| 0.999530225492
G4 F#4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
BAR D6 E6 BAR A5 ||| R ||| 0.999530225492
BAR D6 E6 BAR A5 ||| <UNK> ||| 9.99520230289e-06
A5 A5 BAR G#5 ||| G#5 ||| 0.999530225492
A5 A5 BAR G#5 ||| <UNK> ||| 9.99520230289e-06
C#6 D6 A5 ||| B5 ||| 0.999530225492
C#6 D6 A5 ||| <UNK> ||| 9.99520230289e-06
E6 D6 E6 ||| F6 ||| 0.999530225492
E6 D6 E6 ||| <UNK> ||| 9.99520230289e-06
G4 G4 F4 BAR ||| E4 ||| 0.999932861747
G4 G4 F4 BAR ||| <UNK> ||| 1.4284734761e-06
B4 BAR C5 BAR C5 ||| C5 ||| 0.999530225492
B4 BAR C5 BAR C5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 E4 F4 BAR ||| G4 ||| 0.999530225492
BAR A4 E4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B4 B4 BAR ||| A4 ||| 0.519990416184
C5 B4 B4 BAR ||| C5 ||| 0.479991184169
C5 B4 B4 BAR ||| <UNK> ||| 3.99992320147e-07
B4 A4 A4 BAR ||| G4 ||| 0.18749500015
B4 A4 A4 BAR ||| B4 ||| 0.499985625431
B4 A4 A4 BAR ||| A4 ||| 0.0624987500375
B4 A4 A4 BAR ||| E5 ||| 0.0624987500375
B4 A4 A4 BAR ||| D5 ||| 0.124996875094
B4 A4 A4 BAR ||| C5 ||| 0.0624987500375
B4 A4 A4 BAR ||| <UNK> ||| 6.24981250562e-07
BAR A5 E5 F#5 BAR ||| G5 ||| 0.999530225492
BAR A5 E5 F#5 BAR ||| <UNK> ||| 9.99520230289e-06
B4 BAR A4 G4 BAR ||| C5 ||| 0.999765056386
B4 BAR A4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
G#4 BAR A4 A4 BAR ||| G4 ||| 0.199982801651
G#4 BAR A4 A4 BAR ||| B4 ||| 0.199982801651
G#4 BAR A4 A4 BAR ||| E5 ||| 0.199982801651
G#4 BAR A4 A4 BAR ||| D5 ||| 0.199982801651
G#4 BAR A4 A4 BAR ||| C5 ||| 0.199982801651
G#4 BAR A4 A4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR D5 E5 BAR F5 ||| G5 ||| 0.999530225492
BAR D5 E5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
G5 E5 D5 BAR ||| C5 ||| 0.999530225492
G5 E5 D5 BAR ||| <UNK> ||| 9.99520230289e-06
B5 BAR B5 C6 ||| D6 ||| 0.999530225492
B5 BAR B5 C6 ||| <UNK> ||| 9.99520230289e-06
R BAR A4 B4 ||| C5 ||| 0.999843358396
R BAR A4 B4 ||| <UNK> ||| 3.33280008532e-06
BAR D5 C5 BAR B4 BAR ||| A4 ||| 0.999843358396
BAR D5 C5 BAR B4 BAR ||| <UNK> ||| 3.33280008532e-06
E5 BAR C5 C5 BAR ||| B4 ||| 0.999765056386
E5 BAR C5 C5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E5 BAR A5 G5 ||| F5 ||| 0.999921672933
BAR E5 BAR A5 G5 ||| <UNK> ||| 1.666533344e-06
B4 G4 BAR E5 ||| B4 ||| 0.999530225492
B4 G4 BAR E5 ||| <UNK> ||| 9.99520230289e-06
B5 BAR E5 E6 BAR ||| D6 ||| 0.999765056386
B5 BAR E5 E6 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B4 E5 D5 ||| C5 ||| 0.999765056386
BAR B4 E5 D5 ||| <UNK> ||| 4.99880028793e-06
BAR A4 BAR B4 ||| B4 ||| 0.499885027593
BAR A4 BAR B4 ||| A4 ||| 0.499885027593
BAR A4 BAR B4 ||| <UNK> ||| 4.99880028793e-06
B4 C5 BAR A4 ||| G4 ||| 0.2499725033
B4 C5 BAR A4 ||| G#4 ||| 0.749912510499
B4 C5 BAR A4 ||| <UNK> ||| 2.499700036e-06
B4 A4 G4 ||| A4 ||| 0.749912510499
B4 A4 G4 ||| C5 ||| 0.2499725033
B4 A4 G4 ||| <UNK> ||| 2.499700036e-06
B4 C5 C5 BAR ||| B4 ||| 0.499987222563
B4 C5 C5 BAR ||| D5 ||| 0.277770926109
B4 C5 C5 BAR ||| C5 ||| 0.222216851995
B4 C5 C5 BAR ||| <UNK> ||| 5.55540741136e-07
BAR D5 A4 ||| B4 ||| 0.999530225492
BAR D5 A4 ||| <UNK> ||| 9.99520230289e-06
B4 B4 A4 ||| END ||| 0.999530225492
B4 B4 A4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR R B4 ||| A4 ||| 0.999530225492
B4 BAR R B4 ||| <UNK> ||| 9.99520230289e-06
E6 D6 C6 BAR ||| D6 ||| 0.111106296553
E6 D6 C6 BAR ||| B5 ||| 0.555527038558
E6 D6 C6 BAR ||| F6 ||| 0.333316667556
E6 D6 C6 BAR ||| <UNK> ||| 1.11105185501e-06
F4 BAR E4 BAR G4 ||| G4 ||| 0.999530225492
F4 BAR E4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR G4 A4 ||| B4 ||| 0.999765056386
D4 BAR G4 A4 ||| <UNK> ||| 4.99880028793e-06
E5 B4 C5 BAR ||| D5 ||| 0.999921672933
E5 B4 C5 BAR ||| <UNK> ||| 1.666533344e-06
C5 A4 E5 BAR ||| E5 ||| 0.999765056386
C5 A4 E5 BAR ||| <UNK> ||| 4.99880028793e-06
E6 C6 B5 ||| A5 ||| 0.999530225492
E6 C6 B5 ||| <UNK> ||| 9.99520230289e-06
G5 E5 D5 ||| D5 ||| 0.499885027593
G5 E5 D5 ||| C5 ||| 0.499885027593
G5 E5 D5 ||| <UNK> ||| 4.99880028793e-06
G5 A5 B5 BAR ||| C6 ||| 0.999957274592
G5 A5 B5 BAR ||| <UNK> ||| 9.090512414e-07
F#5 BAR G5 BAR A5 ||| B5 ||| 0.999530225492
F#5 BAR G5 BAR A5 ||| <UNK> ||| 9.99520230289e-06
E4 B4 BAR C5 ||| B4 ||| 0.599972201334
E4 B4 BAR C5 ||| C5 ||| 0.399981800874
E4 B4 BAR C5 ||| <UNK> ||| 9.99952002304e-07
B4 E5 BAR E5 ||| E5 ||| 0.199982801651
B4 E5 BAR E5 ||| D#5 ||| 0.399963603494
B4 E5 BAR E5 ||| F5 ||| 0.399963603494
B4 E5 BAR E5 ||| <UNK> ||| 1.99980801843e-06
BAR A4 BAR A4 B4 ||| C5 ||| 0.999957274592
BAR A4 BAR A4 B4 ||| <UNK> ||| 9.090512414e-07
B5 BAR A5 BAR E5 ||| E5 ||| 0.9999608349
B5 BAR A5 BAR E5 ||| <UNK> ||| 8.33300001333e-07
B4 BAR C5 A4 ||| B4 ||| 0.999530225492
B4 BAR C5 A4 ||| <UNK> ||| 9.99520230289e-06
E5 F5 G5 ||| D5 ||| 0.249986250825
E5 F5 G5 ||| F5 ||| 0.749956252625
E5 F5 G5 ||| <UNK> ||| 1.2499250045e-06
D#5 BAR E5 F#5 ||| G#5 ||| 0.999530225492
D#5 BAR E5 F#5 ||| <UNK> ||| 9.99520230289e-06
A4 A4 BAR A4 ||| G4 ||| 0.199982801651
A4 A4 BAR A4 ||| END ||| 0.199982801651
A4 A4 BAR A4 ||| B4 ||| 0.199982801651
A4 A4 BAR A4 ||| A4 ||| 0.199982801651
A4 A4 BAR A4 ||| F4 ||| 0.199982801651
A4 A4 BAR A4 ||| <UNK> ||| 1.99980801843e-06
BAR G4 E4 F4 ||| G4 ||| 0.999765056386
BAR G4 E4 F4 ||| <UNK> ||| 4.99880028793e-06
B4 BAR E5 E5 BAR ||| D5 ||| 0.999530225492
B4 BAR E5 E5 BAR ||| <UNK> ||| 9.99520230289e-06
G5 A5 G5 ||| <UNK> ||| 2.499700036e-06
G5 A5 G5 ||| F#5 ||| 0.749912510499
G5 A5 G5 ||| F5 ||| 0.2499725033
E5 BAR R E5 ||| D5 ||| 0.499885027593
E5 BAR R E5 ||| C5 ||| 0.499885027593
E5 BAR R E5 ||| <UNK> ||| 4.99880028793e-06
G4 F4 E4 BAR ||| D4 ||| 0.466652400457
G4 F4 E4 BAR ||| G4 ||| 0.0666652000469
G4 F4 E4 BAR ||| F4 ||| 0.19999426685
G4 F4 E4 BAR ||| A4 ||| 0.266658800252
G4 F4 E4 BAR ||| <UNK> ||| 6.66645334016e-07
E5 C5 BAR B4 ||| B4 ||| 0.399963603494
E5 C5 BAR B4 ||| A4 ||| 0.599944405337
E5 C5 BAR B4 ||| <UNK> ||| 1.99980801843e-06
F5 D5 BAR E5 ||| G5 ||| 0.333283341332
F5 D5 BAR E5 ||| D5 ||| 0.666563349864
F5 D5 BAR E5 ||| <UNK> ||| 3.33280008532e-06
D5 B4 BAR C5 ||| B4 ||| 0.833268338533
D5 B4 BAR C5 ||| D5 ||| 0.166655000933
D5 B4 BAR C5 ||| <UNK> ||| 1.666533344e-06
G#4 BAR E4 G4 ||| G4 ||| 0.999765056386
G#4 BAR E4 G4 ||| <UNK> ||| 4.99880028793e-06
BAR F5 G5 A5 ||| G5 ||| 0.333283341332
BAR F5 G5 A5 ||| A5 ||| 0.666563349864
BAR F5 G5 A5 ||| <UNK> ||| 3.33280008532e-06
BAR F5 E5 E5 ||| D5 ||| 0.999843358396
BAR F5 E5 E5 ||| <UNK> ||| 3.33280008532e-06
BAR D5 B4 BAR C5 ||| B4 ||| 0.999765056386
BAR D5 B4 BAR C5 ||| <UNK> ||| 4.99880028793e-06
D5 BAR C5 BAR D5 ||| D5 ||| 0.999530225492
D5 BAR C5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
BAR D5 D5 BAR D5 ||| E5 ||| 0.999765056386
BAR D5 D5 BAR D5 ||| <UNK> ||| 4.99880028793e-06
BAR B4 B4 BAR C5 ||| B4 ||| 0.181811157331
BAR B4 B4 BAR C5 ||| D5 ||| 0.727241902172
BAR B4 B4 BAR C5 ||| C5 ||| 0.0909060331913
BAR B4 B4 BAR C5 ||| <UNK> ||| 9.090512414e-07
BAR A4 E5 E5 ||| D5 ||| 0.999530225492
BAR A4 E5 E5 ||| <UNK> ||| 9.99520230289e-06
B4 A4 BAR C5 ||| B4 ||| 0.299986600643
B4 A4 BAR C5 ||| D5 ||| 0.0999962001824
B4 A4 BAR C5 ||| C5 ||| 0.599972201334
B4 A4 BAR C5 ||| <UNK> ||| 9.99952002304e-07
A4 E5 E5 ||| F5 ||| 0.999530225492
A4 E5 E5 ||| <UNK> ||| 9.99520230289e-06
D5 BAR G#5 A5 ||| A4 ||| 0.999530225492
D5 BAR G#5 A5 ||| <UNK> ||| 9.99520230289e-06
C#6 D6 C6 BAR ||| B5 ||| 0.999530225492
C#6 D6 C6 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR C5 B4 ||| A4 ||| 0.399981800874
G4 BAR C5 B4 ||| C5 ||| 0.599972201334
G4 BAR C5 B4 ||| <UNK> ||| 9.99952002304e-07
G4 A4 G4 ||| F4 ||| 0.999765056386
G4 A4 G4 ||| <UNK> ||| 4.99880028793e-06
D6 BAR E6 E6 ||| B5 ||| 0.999530225492
D6 BAR E6 E6 ||| <UNK> ||| 9.99520230289e-06
E5 BAR E5 R ||| E5 ||| 0.999530225492
E5 BAR E5 R ||| <UNK> ||| 9.99520230289e-06
E4 G4 F4 BAR ||| E4 ||| 0.999530225492
E4 G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
G5 E5 BAR F5 ||| E5 ||| 0.999921672933
G5 E5 BAR F5 ||| <UNK> ||| 1.666533344e-06
G4 A4 F4 BAR ||| E4 ||| 0.999530225492
G4 A4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 F#4 BAR E4 ||| G4 ||| 0.999882514098
G#4 F#4 BAR E4 ||| <UNK> ||| 2.499700036e-06
BAR B5 BAR C6 ||| B5 ||| 0.999530225492
BAR B5 BAR C6 ||| <UNK> ||| 9.99520230289e-06
A4 BAR A4 F4 BAR ||| E4 ||| 0.999530225492
A4 BAR A4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
G5 F#5 BAR G5 ||| F5 ||| 0.499885027593
G5 F#5 BAR G5 ||| C5 ||| 0.499885027593
G5 F#5 BAR G5 ||| <UNK> ||| 4.99880028793e-06
G5 E5 G5 ||| F5 ||| 0.999530225492
G5 E5 G5 ||| <UNK> ||| 9.99520230289e-06
C5 D5 E5 BAR ||| F5 ||| 0.189187005142
C5 D5 E5 BAR ||| A4 ||| 0.0270269466774
C5 D5 E5 BAR ||| E5 ||| 0.0270269466774
C5 D5 E5 BAR ||| D5 ||| 0.594587151302
C5 D5 E5 BAR ||| C5 ||| 0.162160328731
C5 D5 E5 BAR ||| <UNK> ||| 2.70266764107e-07
BAR C5 B4 BAR E5 ||| D#5 ||| 0.999530225492
BAR C5 B4 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E5 BAR D5 B4 BAR ||| C5 ||| 0.999530225492
E5 BAR D5 B4 BAR ||| <UNK> ||| 9.99520230289e-06
D5 C5 A4 ||| B4 ||| 0.333283341332
D5 C5 A4 ||| E5 ||| 0.666563349864
D5 C5 A4 ||| <UNK> ||| 3.33280008532e-06
B5 BAR A5 G#5 ||| A5 ||| 0.999843358396
B5 BAR A5 G#5 ||| <UNK> ||| 3.33280008532e-06
D5 C5 D5 ||| E5 ||| 0.714261939591
D5 C5 D5 ||| D5 ||| 0.0714268367942
D5 C5 D5 ||| C5 ||| 0.21427908186
D5 C5 D5 ||| <UNK> ||| 7.14261225329e-07
E5 BAR A5 G#5 BAR ||| A5 ||| 0.999953002256
E5 BAR A5 G#5 BAR ||| <UNK> ||| 9.99952002304e-07
BAR E5 F5 BAR E5 ||| D5 ||| 0.999530225492
BAR E5 F5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
G5 E5 A5 BAR ||| G#5 ||| 0.999530225492
G5 E5 A5 BAR ||| <UNK> ||| 9.99520230289e-06
C5 BAR C5 D5 ||| E5 ||| 0.666615004133
C5 BAR C5 D5 ||| D5 ||| 0.166655000933
C5 BAR C5 D5 ||| C5 ||| 0.166655000933
C5 BAR C5 D5 ||| <UNK> ||| 1.666533344e-06
C5 D5 BAR E5 BAR ||| E5 ||| 0.499885027593
C5 D5 BAR E5 BAR ||| A4 ||| 0.499885027593
C5 D5 BAR E5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G5 E5 BAR D5 ||| B4 ||| 0.999530225492
BAR G5 E5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
BAR A4 ||| G4 ||| 0.0384612130238
BAR A4 ||| B4 ||| 0.499991154009
BAR A4 ||| A4 ||| 0.307687011932
BAR A4 ||| E5 ||| 0.0769220414392
BAR A4 ||| E4 ||| 0.0769220414392
BAR A4 ||| <UNK> ||| 3.84608284155e-07
C6 BAR E6 E6 ||| D6 ||| 0.999530225492
C6 BAR E6 E6 ||| <UNK> ||| 9.99520230289e-06
B4 BAR E5 G5 BAR ||| F5 ||| 0.999530225492
B4 BAR E5 G5 BAR ||| <UNK> ||| 9.99520230289e-06
G5 F#5 E5 BAR ||| E5 ||| 0.399963603494
G5 F#5 E5 BAR ||| B5 ||| 0.199982801651
G5 F#5 E5 BAR ||| A5 ||| 0.399963603494
G5 F#5 E5 BAR ||| <UNK> ||| 1.99980801843e-06
BAR A4 R E5 BAR ||| E5 ||| 0.499885027593
BAR A4 R E5 BAR ||| D5 ||| 0.499885027593
BAR A4 R E5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B5 A5 D6 BAR ||| E6 ||| 0.999530225492
BAR B5 A5 D6 BAR ||| <UNK> ||| 9.99520230289e-06
B4 BAR E5 A4 ||| D5 ||| 0.999530225492
B4 BAR E5 A4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR A5 A5 ||| B5 ||| 0.333283341332
A4 BAR A5 A5 ||| G5 ||| 0.666563349864
A4 BAR A5 A5 ||| <UNK> ||| 3.33280008532e-06
BAR G#4 E4 R ||| B4 ||| 0.999530225492
BAR G#4 E4 R ||| <UNK> ||| 9.99520230289e-06
C6 BAR G5 F5 ||| E5 ||| 0.999530225492
C6 BAR G5 F5 ||| <UNK> ||| 9.99520230289e-06
C5 D5 BAR C5 ||| B4 ||| 0.545431653891
C5 D5 BAR C5 ||| D5 ||| 0.0909060331913
C5 D5 BAR C5 ||| C5 ||| 0.363621405611
C5 D5 BAR C5 ||| <UNK> ||| 9.090512414e-07
R D4 BAR A4 ||| G4 ||| 0.999530225492
R D4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F4 BAR G4 F4 ||| E4 ||| 0.999906009023
F4 BAR G4 F4 ||| <UNK> ||| 1.99980801843e-06
G5 F5 BAR E5 BAR ||| E5 ||| 0.499885027593
